Farm_ID,Farmer_Type,Crop_Type,Season,Region,Soil_Type,Rainfall_mm,Temperature_C,Area_Hectare,Yield_ton_per_hectare,Total_Production_ton,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labor_Cost_INR,Irrigation_Cost_INR,Total_Cost_INR,Market_Price_per_ton_INR,Total_Revenue_INR,Net_Profit_INR
3897,Large,Sugarcane,Kharif,North,Silt,806.72,12.15,1.13,70.04204907958423,79.15,2603.19,5994.04,3932.85,11689.84,7947.13,32167.05,3500,277025.0,244857.95
3898,Large,Sugarcane,Rabi,North,Silt,1896.96,22.85,3.52,69.81885997230819,245.76,19641.11,11021.95,4903.84,40045.02,18616.26,94228.18,3500,860160.0,765931.82
3899,Small,Potato,Kharif,Central,Silt,1597.37,14.18,8.23,19.451112915677996,160.08,48471.21,53231.72,11895.53,112287.04,36441.34,262326.83999999997,12000,1920960.0,1658633.16
3900,Small,Rice,Zaid,South,Clay,412.71,32.68,1.66,3.9103072761981412,6.49,4195.45,9318.27,2371.03,14755.3,5326.25,35966.3,22000,142780.0,106813.7
3901,Large,Maize,Rabi,West,Silt,2279.09,31.08,6.67,5.116062385363093,34.12,37247.03,45938.95,8998.21,40325.85,45202.36,177712.40000000002,18000,614160.0,436447.6
3902,Small,Cotton,Rabi,Central,Sandy,2495.56,13.39,8.7,2.4211491141063326,21.06,39953.95,76626.66,20523.34,116663.68,50292.21,304059.84,55000,1158300.0,854240.16
3903,Large,Cotton,Rabi,Central,Loamy,1859.19,38.36,9.21,1.4469326428769163,13.33,25842.4,30795.39,32075.63,51828.6,58211.87,198753.88999999998,55000,733150.0,534396.11
3904,Small,Cotton,Rabi,North,Loamy,809.32,38.88,6.95,3.639310876323149,25.29,32568.44,24664.79,16532.32,98590.83,32079.2,204435.58000000002,55000,1390950.0,1186514.42
3905,Medium,Sugarcane,Kharif,South,Clay,1519.7,21.37,6.26,69.4849308050411,434.98,32836.04,39968.32,16476.16,76492.84,24094.15,189867.50999999998,3500,1522430.0,1332562.49
3906,Small,Potato,Kharif,Central,Sandy,540.64,15.66,8.71,20.58432956760088,179.29,34624.13,78279.93,23652.34,82347.09,55277.97,274181.45999999996,12000,2151480.0,1877298.54
3907,Medium,Maize,Kharif,West,Sandy,957.31,15.2,2.17,4.95992557627261,10.76,12233.02,10259.7,4678.83,24203.3,5464.03,56838.880000000005,18000,193680.0,136841.12
3908,Medium,Wheat,Zaid,West,Sandy,1877.96,35.54,8.33,4.055471316347212,33.78,34269.71,51801.73,16804.95,86218.44,49647.52,238742.35,21000,709380.0,470637.65
3909,Medium,Cotton,Kharif,East,Clay,962.36,24.86,11.07,2.356346231686008,26.08,30350.64,46740.59,32083.84,99803.28,87019.69,295998.04,55000,1434400.0,1138401.96
3910,Medium,Potato,Rabi,West,Sandy,623.85,12.27,8.35,19.77925308764587,165.16,40390.76,51589.69,17122.6,52483.94,57507.35,219094.34000000003,12000,1981920.0,1762825.66
3911,Small,Maize,Zaid,Central,Loamy,316.44,37.91,1.03,5.254391291762685,5.41,4848.79,4223.22,1391.51,13475.88,6584.9,30524.300000000003,18000,97380.0,66855.7
3912,Large,Maize,Zaid,Central,Sandy,1559.53,28.6,6.32,4.9479002894475,31.27,28830.2,25676.35,22677.18,68745.69,29361.94,175291.36000000002,18000,562860.0,387568.64
3913,Medium,Rice,Rabi,West,Sandy,2431.08,31.33,8.85,5.058096137240813,44.76,48846.47,44534.16,24423.3,106424.38,18564.61,242792.91999999998,22000,984720.0,741927.08
3914,Small,Potato,Rabi,North,Clay,1365.09,35.06,1.0,19.27967319857674,19.28,4111.78,8637.71,3485.79,7084.23,7909.3,31228.809999999998,12000,231360.0,200131.19
3915,Medium,Cotton,Rabi,South,Silt,767.75,34.92,9.27,2.402689049655628,22.27,44652.83,64488.3,22542.15,65010.6,69747.46,266441.34,55000,1224850.0,958408.66
3916,Small,Sugarcane,Rabi,Central,Silt,1319.22,14.12,3.74,69.61572782311488,260.36,21761.71,19560.34,10959.73,50078.26,18658.44,121018.48000000001,3500,911260.0,790241.52
3917,Small,Maize,Kharif,West,Clay,1624.58,28.07,7.27,5.517026718168384,40.11,18546.17,49668.93,27323.99,76142.54,44522.05,216203.68,18000,721980.0,505776.32
3918,Small,Maize,Zaid,West,Clay,2063.01,31.49,11.61,4.095477150615277,47.55,41170.08,48727.02,37691.22,110626.78,62212.12,300427.22000000003,18000,855900.0,555472.78
3919,Large,Wheat,Rabi,Central,Clay,1295.89,14.4,11.94,4.374432356532223,52.23,34328.75,81488.17,24505.12,70835.79,73307.54,284465.37,21000,1096830.0,812364.63
3920,Small,Rice,Kharif,East,Clay,680.49,18.23,7.8,3.961845529390197,30.9,25703.66,66467.71,15484.0,72242.78,18114.36,198012.51,22000,679800.0,481787.49
3921,Small,Maize,Rabi,South,Sandy,713.62,23.08,6.15,5.476909067541995,33.68,24860.29,53023.16,11176.48,74020.1,49142.24,212222.27000000002,18000,606240.0,394017.73
3922,Large,Maize,Kharif,Central,Sandy,2279.4,36.82,2.54,4.099249225359821,10.41,13669.37,16557.95,6166.6,15332.31,16975.16,68701.39,18000,187380.0,118678.61
3923,Large,Sugarcane,Rabi,West,Silt,819.73,35.82,2.9,69.69364632951589,202.11,10434.32,24005.0,10904.9,15346.15,10426.23,71116.6,3500,707385.0,636268.4
3924,Small,Sugarcane,Rabi,East,Clay,1901.64,33.9,5.44,69.74408919249476,379.41,23020.12,28961.77,5728.51,57292.37,28584.58,143587.35,3500,1327935.0,1184347.65
3925,Large,Wheat,Rabi,Central,Clay,891.69,39.73,8.58,3.819887932380721,32.77,45036.0,71329.91,28159.16,70025.87,41527.4,256078.34,21000,688170.0,432091.66
3926,Medium,Potato,Kharif,South,Sandy,1885.24,18.79,9.35,20.22948368283593,189.15,53412.08,46796.85,19235.88,131459.68,38578.04,289482.52999999997,12000,2269800.0,1980317.47
3927,Medium,Wheat,Rabi,East,Clay,472.4,25.1,3.05,4.866631627636664,14.84,10365.9,22017.43,10462.51,33323.12,14127.51,90296.47,21000,311640.0,221343.53
3928,Large,Wheat,Kharif,West,Loamy,756.26,24.51,6.66,3.504749030300376,23.34,18060.74,56699.69,15328.52,53309.91,36064.99,179463.85,21000,490140.0,310676.15
3929,Large,Sugarcane,Kharif,North,Sandy,1199.14,31.01,7.3,70.30706549046758,513.24,31598.58,46647.48,23113.47,59415.34,36998.09,197772.96,3500,1796340.0,1598567.04
3930,Small,Potato,Zaid,South,Loamy,1433.7,35.8,10.77,19.73625675063739,212.56,60130.06,50053.61,37841.54,67751.55,75701.59,291478.35,12000,2550720.0,2259241.65
3931,Large,Sugarcane,Kharif,East,Sandy,1076.49,25.77,10.58,70.13654897255394,742.04,31675.67,76044.87,25507.79,99201.95,28726.41,261156.68999999997,3500,2597140.0,2335983.31
3932,Small,Rice,Kharif,Central,Sandy,1561.74,25.76,9.9,3.6916674316750298,36.55,39578.11,36397.99,31646.72,56274.6,23116.35,187013.77000000002,22000,804100.0,617086.23
3933,Medium,Cotton,Kharif,Central,Sandy,1015.81,29.03,6.44,2.6026414118869123,16.76,25398.51,32679.92,7761.22,60578.03,32419.67,158837.34999999998,55000,921800.0,762962.65
3934,Large,Cotton,Kharif,East,Silt,1792.57,32.79,1.25,1.9868072227617002,2.48,7135.46,10469.09,2367.17,7756.39,6005.97,33734.08,55000,136400.0,102665.92
3935,Small,Rice,Kharif,Central,Silt,1424.66,17.64,4.35,3.596679254828343,15.65,16646.72,32285.98,8556.88,51207.07,25545.38,134242.03,22000,344300.0,210057.97
3936,Small,Cotton,Zaid,East,Sandy,1851.24,38.93,7.65,2.4298123219077787,18.59,31709.49,25458.2,18564.5,88058.08,28618.72,192408.99000000002,55000,1022450.0,830041.01
3937,Medium,Potato,Rabi,South,Sandy,1248.15,14.58,7.83,20.038433279269555,156.9,19990.1,50446.29,23024.62,104792.08,19870.71,218123.8,12000,1882800.0,1664676.2
3938,Large,Sugarcane,Zaid,Central,Sandy,2228.3,12.65,10.26,69.81987687480799,716.35,39326.0,46059.9,24730.83,145939.03,70033.94,326089.7,3500,2507225.0,2181135.3
3939,Medium,Cotton,Zaid,South,Sandy,1140.69,22.05,4.86,2.6885029147796686,13.07,16364.48,14974.44,17153.28,56079.57,22563.94,127135.70999999999,55000,718850.0,591714.29
3940,Small,Potato,Rabi,West,Clay,977.89,31.64,11.27,20.877672342563,235.29,32532.49,51888.66,19999.41,73737.94,31729.46,209887.96,12000,2823480.0,2613592.04
3941,Small,Sugarcane,Kharif,West,Clay,1525.59,39.39,2.38,69.51515477247892,165.45,9602.57,18192.47,3342.95,23996.93,18406.28,73541.2,3500,579075.0,505533.8
3942,Large,Potato,Rabi,West,Clay,1420.18,38.12,1.07,20.39402751159197,21.82,5439.4,5793.23,2260.38,15420.68,8201.17,37114.86,12000,261840.0,224725.14
3943,Small,Rice,Kharif,West,Silt,1439.82,31.28,2.53,4.13039744874752,10.45,6848.2,11625.65,4370.38,17691.67,7527.69,48063.59,22000,229900.0,181836.41
3944,Large,Wheat,Rabi,Central,Loamy,2051.49,24.22,5.82,3.9631281557405433,23.07,14935.75,52342.35,16182.18,51759.39,39811.44,175031.11,21000,484470.0,309438.89
3945,Medium,Rice,Zaid,East,Sandy,1594.91,28.68,9.96,4.448136921635889,44.3,24871.89,64358.83,27000.4,124306.25,52207.29,292744.66,22000,974600.0,681855.34
3946,Large,Cotton,Kharif,Central,Clay,2247.58,39.12,2.27,3.2595983471234016,7.4,11468.9,9833.13,7287.78,28676.52,8604.35,65870.68000000001,55000,407000.0,341129.32
3947,Large,Sugarcane,Zaid,Central,Clay,1662.01,19.43,6.8,69.95945363022942,475.72,35035.75,28678.57,22835.43,98559.06,29649.88,214758.69,3500,1665020.0,1450261.31
3948,Small,Potato,Kharif,South,Clay,347.74,25.39,9.43,19.9925134922287,188.53,52382.42,34134.48,13444.65,70457.9,73431.03,243850.47999999998,12000,2262360.0,2018509.52
3949,Small,Cotton,Rabi,East,Sandy,2214.87,31.4,0.9,3.014256692903682,2.71,5270.87,6003.28,1830.13,12224.7,3603.11,28932.09,55000,149050.0,120117.91
3950,Large,Cotton,Rabi,North,Sandy,2147.53,12.29,0.98,2.7383326012602507,2.68,3439.45,8110.32,1211.36,5414.58,3216.37,21392.079999999998,55000,147400.0,126007.92
3951,Small,Wheat,Rabi,North,Loamy,407.47,22.68,6.14,4.10877420002386,25.23,20641.24,50099.91,18660.5,39651.97,29482.33,158535.95,21000,529830.0,371294.05
3952,Small,Cotton,Rabi,East,Silt,575.63,27.9,2.6,3.126623616211346,8.13,15511.38,22462.33,8851.07,37519.01,14791.94,99135.73000000001,55000,447150.0,348014.27
3953,Small,Wheat,Rabi,North,Loamy,1523.98,37.23,5.68,3.9045299280437975,22.18,14589.47,17826.8,22063.65,78426.8,21059.4,153966.12,21000,465780.0,311813.88
3954,Large,Sugarcane,Zaid,East,Sandy,394.28,39.78,1.01,70.7553685140266,71.46,2188.54,6431.56,3909.74,5665.45,6709.39,24904.68,3500,250110.0,225205.32
3955,Small,Sugarcane,Zaid,South,Loamy,1204.57,27.58,11.73,69.25357370634418,812.34,41531.65,99720.04,33963.39,66582.79,66085.69,307883.56,3500,2843190.0,2535306.44
3956,Large,Potato,Kharif,South,Clay,2445.79,38.45,8.02,19.896125167351897,159.57,18864.67,67382.46,25808.34,68323.96,60693.03,241072.46,12000,1914840.0,1673767.54
3957,Small,Wheat,Zaid,Central,Loamy,680.11,14.78,8.4,3.7721674350105263,31.69,29677.11,38857.26,13659.34,75598.26,32954.39,190746.36,21000,665490.0,474743.64
3958,Medium,Rice,Kharif,North,Clay,753.41,31.64,6.36,4.089484356640219,26.01,23190.89,38234.25,17483.29,61553.98,38060.56,178522.97,22000,572220.0,393697.03
3959,Small,Sugarcane,Kharif,East,Loamy,1787.97,23.22,9.99,70.346089249547,702.76,45503.88,35720.28,19905.02,104744.61,73089.1,278962.89,3500,2459660.0,2180697.11
3960,Small,Potato,Zaid,South,Clay,396.75,33.03,10.08,20.117592206181314,202.79,50163.84,46823.28,13377.3,63567.56,20427.27,194359.24999999997,12000,2433480.0,2239120.75
3961,Large,Rice,Zaid,Central,Loamy,2105.51,36.3,2.33,3.4249174795342094,7.98,10697.48,20857.91,5758.96,34633.47,11574.41,83522.23000000001,22000,175560.0,92037.77
3962,Large,Sugarcane,Kharif,North,Silt,737.87,13.5,9.34,70.603116770877,659.43,45100.57,60808.96,21138.72,136162.27,49745.75,312956.27,3500,2308005.0,1995048.73
3963,Small,Sugarcane,Zaid,North,Loamy,1469.42,38.19,7.02,70.50640294669255,494.95,24401.16,63127.36,8477.1,63801.03,35432.66,195239.31000000003,3500,1732325.0,1537085.69
3964,Medium,Potato,Zaid,North,Sandy,847.28,13.91,9.27,20.09641135665827,186.29,35468.04,28730.35,35811.72,91562.66,34763.91,226336.68000000002,12000,2235480.0,2009143.32
3965,Small,Potato,Zaid,South,Sandy,1749.54,33.1,11.07,20.175405859130233,223.34,53772.85,97727.52,42833.31,95550.52,28133.69,318017.89,12000,2680080.0,2362062.11
3966,Small,Maize,Rabi,South,Clay,1591.88,13.93,4.35,4.587537755153102,19.96,11264.89,22287.16,11641.76,50054.58,31274.04,126522.43000000002,18000,359280.0,232757.57
3967,Medium,Cotton,Rabi,North,Sandy,2382.17,36.13,7.07,2.029249618232827,14.35,34276.68,24727.33,27100.42,84790.89,35770.57,206665.89,55000,789250.0,582584.11
3968,Large,Cotton,Kharif,South,Clay,1280.32,17.74,9.56,1.111907686322229,10.63,55507.35,33817.72,16965.29,98983.03,23277.68,228551.07,55000,584650.0,356098.93
3969,Small,Rice,Zaid,North,Silt,2224.73,24.15,11.85,4.142160695176849,49.08,32026.87,60002.13,39988.24,168779.68,52880.45,353677.37,22000,1079760.0,726082.63
3970,Large,Cotton,Kharif,West,Sandy,1566.81,38.11,7.54,2.4406184919131437,18.4,26976.12,44049.34,29009.98,63840.3,23370.24,187245.97999999998,55000,1012000.0,824754.02
3971,Large,Rice,Zaid,South,Sandy,2311.82,34.18,8.79,4.76343243101037,41.87,38020.96,30867.29,19213.81,66809.13,33967.79,188878.98,22000,921140.0,732261.02
3972,Medium,Sugarcane,Rabi,East,Clay,942.01,34.0,10.23,69.37300243087564,709.69,49846.77,82957.7,19513.48,118225.4,70586.15,341129.5,3500,2483915.0,2142785.5
3973,Medium,Maize,Zaid,South,Silt,1509.47,33.37,9.14,5.675171675883396,51.87,27494.05,54071.8,28185.23,60559.88,46785.61,217096.57,18000,933660.0,716563.43
3974,Large,Maize,Zaid,North,Silt,1158.07,27.94,11.34,5.243826265000363,59.46,49196.11,58849.47,27457.64,122158.22,38733.6,296395.04,18000,1070280.0,773884.96
3975,Small,Sugarcane,Zaid,East,Loamy,444.97,38.64,3.14,70.51272999009197,221.41,18024.28,19245.36,6705.81,25851.15,21547.55,91374.15000000001,3500,774935.0,683560.85
3976,Large,Potato,Rabi,Central,Clay,1563.38,35.29,10.94,20.419163304428633,223.39,37522.12,64822.46,36467.23,69722.21,34537.64,243071.66000000003,12000,2680680.0,2437608.34
3977,Small,Wheat,Rabi,East,Clay,2047.3,24.33,2.88,3.867734521851823,11.14,12315.5,10422.78,4947.31,23514.14,11243.74,62443.469999999994,21000,233940.0,171496.53
3978,Small,Wheat,Rabi,East,Silt,1523.65,32.79,7.0,3.987240968383491,27.91,31474.37,23105.29,21451.67,49177.9,15394.74,140603.97,21000,586110.0,445506.03
3979,Medium,Cotton,Kharif,South,Clay,914.55,39.95,6.51,2.1788229657325178,14.18,36125.25,46036.2,14080.03,73529.97,50403.93,220175.38,55000,779900.0,559724.62
3980,Small,Potato,Zaid,East,Sandy,880.42,36.39,10.06,19.966711809835086,200.87,32632.76,59614.34,17946.55,55502.43,45375.43,211071.50999999998,12000,2410440.0,2199368.49
3981,Small,Rice,Rabi,East,Sandy,823.24,12.03,5.08,4.592375598145194,23.33,27898.41,15986.87,19269.02,66971.47,15240.7,145366.47,22000,513260.0,367893.53
3982,Large,Maize,Kharif,North,Sandy,2455.19,32.66,2.15,5.618357730945269,12.08,10091.83,15051.29,3748.98,23311.22,10901.11,63104.43000000001,18000,217440.0,154335.57
3983,Medium,Cotton,Rabi,South,Clay,1178.28,37.14,8.63,2.529164185781871,21.83,42008.68,62429.51,18645.13,117115.25,22743.23,262941.8,55000,1200650.0,937708.2
3984,Small,Sugarcane,Zaid,North,Loamy,997.11,21.18,7.48,71.00378888602685,531.11,16943.86,65974.49,21417.3,49388.4,55335.66,209059.71000000002,3500,1858885.0,1649825.29
3985,Small,Potato,Kharif,South,Loamy,1220.63,39.37,10.01,20.045422225856715,200.65,34295.94,67869.4,11844.5,97319.94,23707.8,235037.58,12000,2407800.0,2172762.42
3986,Medium,Maize,Rabi,Central,Silt,554.76,23.24,9.22,3.9570638184905356,36.48,22791.76,42874.18,12045.31,107684.23,52774.55,238170.02999999997,18000,656640.0,418469.97
3987,Large,Rice,Rabi,East,Clay,731.24,23.79,10.79,4.270626172823966,46.08,45817.21,47824.1,31148.81,69684.83,79313.4,273788.35,22000,1013760.0,739971.65
3988,Medium,Rice,Kharif,South,Silt,1419.58,16.5,10.15,4.031172142656381,40.92,54307.74,58310.47,28151.79,52165.61,35384.21,228319.81999999998,22000,900240.0,671920.18
3989,Medium,Wheat,Kharif,East,Clay,2057.46,14.7,8.39,3.623603478369997,30.4,30539.16,29819.91,23559.09,121068.82,21726.26,226713.24000000002,21000,638400.0,411686.76
3990,Small,Cotton,Kharif,East,Loamy,2228.14,27.02,5.86,1.921224039606587,11.26,17008.16,35019.12,16288.2,75051.98,28031.24,171398.69999999998,55000,619300.0,447901.3
3991,Small,Sugarcane,Kharif,West,Sandy,2205.17,28.88,0.73,69.13547048601991,50.47,2349.46,3625.98,2557.88,9360.12,4047.91,21941.350000000002,3500,176645.0,154703.65
3992,Large,Maize,Kharif,North,Clay,2378.45,22.27,4.04,4.80194616719104,19.4,17342.72,32236.14,8044.45,57389.09,15104.55,130116.95,18000,349200.0,219083.05
3993,Small,Rice,Rabi,South,Loamy,576.7,28.99,8.87,4.6931046361873,41.63,44972.08,63595.09,13542.47,95629.4,35043.5,252782.53999999998,22000,915860.0,663077.46
3994,Small,Maize,Kharif,Central,Loamy,390.13,23.05,1.18,5.455873933978425,6.44,5616.14,5357.27,4356.89,13470.39,6877.36,35678.049999999996,18000,115920.0,80241.95
3995,Medium,Sugarcane,Kharif,West,Loamy,532.61,36.31,9.2,69.58449411995478,640.18,53071.87,54014.17,24641.56,65226.32,72309.85,269263.77,3500,2240630.0,1971366.23
3996,Small,Maize,Zaid,North,Sandy,1621.63,38.71,6.44,5.568336908329792,35.86,35648.55,47019.96,21682.85,62492.62,29294.83,196138.81,18000,645480.0,449341.19
3997,Large,Cotton,Rabi,Central,Loamy,1523.46,28.62,10.48,2.2025924241279777,23.08,25357.91,42320.5,16514.9,68915.67,48864.49,201973.46999999997,55000,1269400.0,1067426.53
3998,Medium,Wheat,Zaid,Central,Silt,1776.66,35.58,8.09,3.435607718514695,27.79,38951.42,71305.84,19343.97,48446.98,58433.86,236482.07,21000,583590.0,347107.93
3999,Large,Maize,Rabi,East,Loamy,1116.4,35.9,9.68,4.97813684419496,48.19,34602.28,34366.79,13113.43,73115.61,41996.79,197194.9,18000,867420.0,670225.1
4000,Medium,Potato,Rabi,North,Loamy,1161.5,31.99,2.47,18.811095001229887,46.46,8261.1,21537.4,3202.98,23699.99,9807.36,66508.83,12000,557520.0,491011.17
4001,Small,Wheat,Rabi,West,Clay,1500.27,17.38,2.49,3.6625581816980564,9.12,9719.77,7719.37,5882.91,28342.3,11938.97,63603.32,21000,191520.0,127916.68
4002,Medium,Sugarcane,Kharif,South,Clay,473.92,16.34,2.93,69.18706722131536,202.72,14840.65,17289.11,8160.78,29426.79,6599.83,76317.16,3500,709520.0,633202.84
4003,Medium,Wheat,Zaid,South,Clay,2059.72,37.75,4.33,3.507315317856432,15.19,15878.76,20476.38,16378.99,60379.9,32316.32,145430.35,21000,318990.0,173559.65
4004,Small,Maize,Rabi,West,Loamy,2330.28,19.42,10.9,4.800185197069272,52.32,57599.04,95984.24,12496.73,90125.61,28199.18,284404.8,18000,941760.0,657355.2
4005,Small,Maize,Rabi,East,Loamy,1152.16,18.9,9.4,5.643970209872913,53.05,36544.75,76452.02,19908.5,126600.34,69588.88,329094.49,18000,954900.0,625805.51
4006,Large,Potato,Rabi,East,Silt,1927.06,16.65,4.69,19.53230260105633,91.61,10512.7,39468.21,15096.75,43885.27,35662.28,144625.21,12000,1099320.0,954694.79
4007,Large,Rice,Zaid,Central,Sandy,1507.44,26.77,11.06,5.615885348413892,62.11,50006.57,65809.55,21145.84,70565.89,80906.9,288434.75,22000,1366420.0,1077985.25
4008,Small,Potato,Rabi,North,Loamy,819.22,30.96,9.46,19.59802280019901,185.4,48464.68,34385.36,30828.06,129208.41,23855.01,266741.52,12000,2224800.0,1958058.48
4009,Small,Maize,Zaid,Central,Sandy,449.16,30.93,8.04,4.943752016352492,39.75,26241.99,36042.87,30964.32,79540.36,42422.11,215211.64999999997,18000,715500.0,500288.35
4010,Small,Wheat,Zaid,South,Loamy,840.98,19.31,5.52,3.9005466280907233,21.53,15944.9,34143.89,15266.18,35329.64,22782.65,123467.26000000001,21000,452130.0,328662.74
4011,Medium,Potato,Kharif,West,Sandy,1630.79,14.65,7.99,19.669173822961376,157.16,36440.09,42617.26,13998.46,54983.88,24202.07,172241.76,12000,1885920.0,1713678.24
4012,Medium,Potato,Rabi,North,Clay,388.51,20.69,7.32,20.451516868218288,149.71,24965.36,36351.31,20389.19,41883.6,38426.38,162015.84,12000,1796520.0,1634504.16
4013,Medium,Rice,Rabi,West,Loamy,2139.62,26.1,9.49,3.4400497639156145,32.65,53363.79,45711.57,18125.31,108586.7,21353.19,247140.56,22000,718300.0,471159.44
4014,Small,Maize,Zaid,North,Silt,2434.67,29.15,3.09,5.263962480089205,16.27,15657.86,13611.48,4660.17,26671.33,11819.35,72420.19,18000,292860.0,220439.81
4015,Large,Maize,Zaid,South,Sandy,483.7,19.58,10.68,4.840818243453441,51.7,41062.16,66510.45,36076.24,156613.5,54838.28,355100.63,18000,930600.0,575499.37
4016,Small,Sugarcane,Kharif,South,Clay,842.74,17.13,7.31,70.36162036664498,514.34,43145.56,52115.5,21847.53,75909.6,57639.58,250657.77000000002,3500,1800190.0,1549532.23
4017,Medium,Rice,Rabi,North,Silt,1786.39,35.56,9.78,4.451732388274537,43.54,33037.03,69893.37,34719.32,72904.82,49921.29,260475.83000000002,22000,957880.0,697404.17
4018,Medium,Sugarcane,Zaid,East,Clay,2073.38,36.02,4.49,70.2241239134567,315.31,16965.4,14673.53,16236.25,48891.63,17367.55,114134.36,3500,1103585.0,989450.64
4019,Small,Sugarcane,Rabi,North,Loamy,1061.19,19.84,5.01,70.45656702472374,352.99,23024.69,15840.07,10370.42,73983.08,26622.39,149840.65,3500,1235465.0,1085624.35
4020,Small,Sugarcane,Rabi,South,Silt,1433.52,27.68,11.28,70.68311744578787,797.31,45662.9,39744.02,15087.84,59009.25,25863.87,185367.88,3500,2790585.0,2605217.12
4021,Medium,Cotton,Rabi,West,Sandy,2261.87,24.32,7.65,2.6725480883253376,20.44,25838.25,23764.44,18470.72,51242.6,52782.31,172098.32,55000,1124200.0,952101.68
4022,Medium,Sugarcane,Zaid,Central,Sandy,1145.68,15.98,4.15,70.81962931155881,293.9,15235.31,23416.22,8563.91,59268.45,30755.14,137239.03,3500,1028650.0,891410.97
4023,Medium,Potato,Rabi,West,Silt,479.38,38.34,1.44,19.418037982614983,27.96,7854.8,4783.72,4175.85,7553.63,3220.13,27588.130000000005,12000,335520.0,307931.87
4024,Small,Wheat,Zaid,South,Sandy,2488.77,12.27,5.5,3.588933902205412,19.74,15360.61,30875.83,19409.14,80484.14,17823.64,163953.36,21000,414540.0,250586.64
4025,Medium,Potato,Kharif,West,Clay,696.62,17.25,10.26,19.641457981358933,201.52,33555.18,51519.64,29082.94,115714.79,22705.18,252577.72999999998,12000,2418240.0,2165662.27
4026,Medium,Potato,Kharif,East,Silt,407.32,21.68,3.39,20.015874172749506,67.85,9471.92,11362.11,3499.59,24803.72,25111.27,74248.61,12000,814200.0,739951.39
4027,Large,Maize,Zaid,East,Sandy,1203.44,35.98,10.39,5.2759873801612525,54.82,42067.42,36452.59,29198.76,61268.23,21919.85,190906.85,18000,986760.0,795853.15
4028,Small,Cotton,Rabi,North,Clay,567.22,34.08,2.36,2.204354740950399,5.2,6238.86,18012.76,3274.04,14257.54,5031.28,46814.479999999996,55000,286000.0,239185.52
